2019-09-28 20:05:01.363 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$d2cc5c4] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-28 20:09:07.154 febs [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9527"]
2019-09-28 20:09:07.161 febs [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2019-09-28 20:09:07.161 febs [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.14]
2019-09-28 20:09:07.166 febs [main] INFO  o.a.c.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [/Users/wujingsong/Library/Java/Extensions:/Library/Java/Extensions:/Network/Library/Java/Extensions:/System/Library/Java/Extensions:/usr/lib/java:.]
2019-09-28 20:09:07.302 febs [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-09-28 20:09:07.302 febs [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 7716 ms
2019-09-28 20:09:07.433 febs [main] INFO  c.n.c.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-09-28 20:09:07.439 febs [main] INFO  c.n.config.DynamicPropertyFactory - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@59282dc6
2019-09-28 20:09:08.304 febs [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2019-09-28 20:09:08.366 febs [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.7.Final}
2019-09-28 20:09:08.368 febs [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2019-09-28 20:09:08.505 febs [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2019-09-28 20:09:08.766 febs [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2019-09-28 20:09:08.898 febs [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2019-09-28 20:09:09.043 febs [main] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2019-09-28 20:09:09.052 febs [main] INFO  o.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2019-09-28 20:09:09.052 febs [main] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.0 created.
2019-09-28 20:09:09.052 febs [main] INFO  org.quartz.simpl.RAMJobStore - RAMJobStore initialized.
2019-09-28 20:09:09.053 febs [main] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.0) 'quartzScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2019-09-28 20:09:09.053 febs [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'quartzScheduler' initialized from an externally provided properties instance.
2019-09-28 20:09:09.053 febs [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.0
2019-09-28 20:09:09.053 febs [main] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.scheduling.quartz.SpringBeanJobFactory@6888746c
2019-09-28 20:09:09.129 febs [main] INFO  p6spy - 2019-09-28 20:09:09 | 耗时 34 ms | SQL 语句：
select job_id jobId, bean_name beanName, method_name methodName, params, cron_expression cronExpression, status, remark, create_time createTime from t_job order by job_id;
2019-09-28 20:09:09.400 febs [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'taskExecutor'
2019-09-28 20:09:09.467 febs [main] INFO  c.n.c.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-09-28 20:09:10.580 febs [main] INFO  o.s.s.c.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-09-28 20:09:10.615 febs [main] INFO  o.s.s.c.ThreadPoolTaskScheduler - Initializing ExecutorService 'catalogWatchTaskScheduler'
2019-09-28 20:09:10.765 febs [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 4 endpoint(s) beneath base path '/actuator'
2019-09-28 20:09:10.878 febs [main] INFO  o.s.s.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now
2019-09-28 20:09:10.879 febs [main] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED started.
2019-09-28 20:09:10.894 febs [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9527"]
2019-09-28 20:09:10.927 febs [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 9527 (http) with context path ''
2019-09-28 20:09:10.936 febs [main] INFO  o.s.c.c.s.ConsulServiceRegistry - Registering service with consul: NewService{id='pret-user-169-254-225-91-9527', name='pret-user', tags=[version=1.0, author=wujinsong, secure=false], address='169.254.225.91', meta=null, port=9527, enableTagOverride=null, check=Check{script='null', interval='10s', ttl='null', http='http://127.0.0.1:9527/actuator/health', method='null', header={}, tcp='null', timeout='null', deregisterCriticalServiceAfter='600s', tlsSkipVerify=null, status='null'}, checks=null}
2019-09-28 20:09:10.937 febs [scheduling-1] INFO  com.pret.user.common.task.CacheTask - delete expired user
2019-09-28 20:09:10.947 febs [main] INFO  com.pret.user.PretUserApplication - Started PretUserApplication in 32.029 seconds (JVM running for 37.55)
2019-09-28 20:09:10.955 febs [main] INFO  c.p.u.common.runner.CacheInitRunner - Redis连接中 ······
2019-09-28 20:09:10.967 febs [main] INFO  c.p.u.common.runner.CacheInitRunner - 缓存初始化 ······
2019-09-28 20:09:10.968 febs [main] INFO  c.p.u.common.runner.CacheInitRunner - 缓存用户数据 ······
2019-09-28 20:09:11.024 febs [main] INFO  p6spy - 2019-09-28 20:09:11 | 耗时 15 ms | SQL 语句：
SELECT USER_ID,username,password,dept_id,email,mobile,status,create_time,modify_time,last_login_time,ssex,description,avatar FROM t_user;
2019-09-28 20:09:11.048 febs [main] INFO  p6spy - 2019-09-28 20:09:11 | 耗时 17 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u. STATUS, u.create_time createTime, u.ssex, d.dept_id deptId, d.dept_name deptName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'admin' group by u.username;
2019-09-28 20:09:11.145 febs [main] INFO  p6spy - 2019-09-28 20:09:11 | 耗时 12 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'admin';
2019-09-28 20:09:11.194 febs [main] INFO  p6spy - 2019-09-28 20:09:11 | 耗时 16 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'admin' and m.perms is not null and m.perms <> '';
2019-09-28 20:09:11.260 febs [main] INFO  p6spy - 2019-09-28 20:09:11 | 耗时 14 ms | SQL 语句：
SELECT USER_ID,theme,layout,multi_page,fix_siderbar,fix_header,color FROM t_user_config WHERE USER_ID='13' ;
2019-09-28 20:09:11.299 febs [main] INFO  p6spy - 2019-09-28 20:09:11 | 耗时 12 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u. STATUS, u.create_time createTime, u.ssex, d.dept_id deptId, d.dept_name deptName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'user' group by u.username;
2019-09-28 20:09:11.337 febs [main] INFO  p6spy - 2019-09-28 20:09:11 | 耗时 12 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'user';
2019-09-28 20:09:11.374 febs [main] INFO  p6spy - 2019-09-28 20:09:11 | 耗时 12 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'user' and m.perms is not null and m.perms <> '';
2019-09-28 20:09:11.410 febs [main] INFO  p6spy - 2019-09-28 20:09:11 | 耗时 12 ms | SQL 语句：
SELECT USER_ID,theme,layout,multi_page,fix_siderbar,fix_header,color FROM t_user_config WHERE USER_ID='14' ;
2019-09-28 20:09:11.432 febs [main] INFO  c.p.u.common.runner.StartedUpRunner -  __    ___   _      ___   _     ____ _____  ____ 
2019-09-28 20:09:11.432 febs [main] INFO  c.p.u.common.runner.StartedUpRunner - / /`  / / \ | |\/| | |_) | |   | |_   | |  | |_  
2019-09-28 20:09:11.432 febs [main] INFO  c.p.u.common.runner.StartedUpRunner - \_\_, \_\_/ |_|  | |_|   |_|__ |_|__  |_|  |_|__ 
2019-09-28 20:09:11.433 febs [main] INFO  c.p.u.common.runner.StartedUpRunner -                                                       
2019-09-28 20:09:11.433 febs [main] INFO  c.p.u.common.runner.StartedUpRunner - FEBS 启动完毕，时间：2019-09-28T20:09:11.433
2019-09-28 20:09:11.815 febs [RMI TCP Connection(5)-169.254.225.91] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-09-28 20:09:11.815 febs [RMI TCP Connection(5)-169.254.225.91] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-09-28 20:09:11.828 febs [RMI TCP Connection(5)-169.254.225.91] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 13 ms
2019-09-28 20:09:11.867 febs [RMI TCP Connection(4)-169.254.225.91] INFO  p6spy - 2019-09-28 20:09:11 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 20:09:21.653 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-09-28 20:09:21 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 20:09:31.721 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-09-28 20:09:31 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 20:09:41.763 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-09-28 20:09:41 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 20:09:51.812 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-09-28 20:09:51 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 20:10:01.860 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-09-28 20:10:01 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 20:10:11.906 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-09-28 20:10:11 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 20:10:21.949 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-09-28 20:10:21 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 20:10:31.996 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-09-28 20:10:31 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 20:10:41.719 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-09-28 20:10:41 | 耗时 24 ms | SQL 语句：
UPDATE t_user SET last_login_time='2019-09-28T20:10:41.666+0800' WHERE username = 'admin';
2019-09-28 20:10:41.733 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-09-28 20:10:41 | 耗时 12 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u. STATUS, u.create_time createTime, u.ssex, d.dept_id deptId, d.dept_name deptName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'admin' group by u.username;
2019-09-28 20:10:41.828 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-09-28 20:10:41 | 耗时 25 ms | SQL 语句：
INSERT INTO t_login_log ( username, login_time, location, ip ) VALUES ( 'admin', '2019-09-28T20:10:41.796+0800', '内网IP|0|0|内网IP|内网IP', '127.0.0.1' );
2019-09-28 20:10:42.033 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-09-28 20:10:42 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 20:10:42.094 febs [http-nio-9527-exec-5] INFO  c.p.u.common.authentication.JWTUtil - token is valid
2019-09-28 20:10:42.133 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-09-28 20:10:42 | 耗时 13 ms | SQL 语句：
select m.* from t_menu m where m.type <> 1 and m.MENU_ID in (select distinct rm.menu_id from t_role_menu rm left join t_role r on (rm.role_id = r.role_id) left join t_user_role ur on (ur.role_id = r.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'admin') order by m.order_num;
2019-09-28 20:10:42.400 febs [http-nio-9527-exec-6] INFO  c.p.u.common.authentication.JWTUtil - token is valid
2019-09-28 20:10:42.417 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-09-28 20:10:42 | 耗时 12 ms | SQL 语句：
select count(1) from t_login_log;
2019-09-28 20:10:42.432 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-09-28 20:10:42 | 耗时 12 ms | SQL 语句：
select count(1) from t_login_log where datediff(login_time,now())=0;
2019-09-28 20:10:42.445 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-09-28 20:10:42 | 耗时 12 ms | SQL 语句：
select count(distinct(ip)) from t_login_log where datediff(login_time,now())=0;
2019-09-28 20:10:42.460 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-09-28 20:10:42 | 耗时 12 ms | SQL 语句：
select date_format(l.login_time, '%m-%d') days, count(1) count from ( select * from t_login_log where date_sub(curdate(), interval 7 day) <= date(login_time) ) as l where 1 = 1 group by days;
2019-09-28 20:10:42.474 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-09-28 20:10:42 | 耗时 12 ms | SQL 语句：
select date_format(l.login_time, '%m-%d') days, count(1) count from ( select * from t_login_log where date_sub(curdate(), interval 7 day) <= date(login_time) ) as l where 1 = 1 and l.username = 'admin' group by days;
2019-09-28 20:10:45.491 febs [http-nio-9527-exec-8] INFO  c.p.u.common.authentication.JWTUtil - token is valid
2019-09-28 20:10:45.590 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-09-28 20:10:45 | 耗时 12 ms | SQL 语句：
SELECT COUNT(1) FROM ( SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u.STATUS, u.create_time createTime, u.ssex, d.dept_id deptId, d.dept_name deptName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ) TOTAL;
2019-09-28 20:10:45.609 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-09-28 20:10:45 | 耗时 14 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u. STATUS, u.create_time createTime, u.ssex, d.dept_id deptId, d.dept_name deptName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 group by u.username ORDER BY userId ASC LIMIT 0,10;
